,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag,Gender_F,Gender_M,Education_Level_College,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_missing,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_missing,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_missing,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
5940,38,3,22,4,2,3,6361.0,694,5667.0,0.844,1499,31,0.938,0.109,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5941,56,1,50,4,1,4,3688.0,606,3082.0,0.57,14596,120,0.791,0.164,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5942,65,0,56,5,2,3,13666.0,0,13666.0,0.808,3998,70,1.0,0.0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
5943,47,4,37,3,2,6,34516.0,1126,33390.0,0.575,1736,35,0.4,0.033,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
5944,52,1,37,5,3,4,1717.0,0,1717.0,1.028,3004,46,0.586,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5945,35,1,27,4,3,2,34516.0,0,34516.0,0.682,2562,62,0.722,0.0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
5946,33,2,28,3,3,3,4049.0,0,4049.0,0.898,1742,35,1.5,0.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5947,46,4,33,5,1,1,2371.0,1748,623.0,0.663,4460,78,1.053,0.737,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5948,37,3,36,2,2,5,3233.0,2517,716.0,0.0,1339,32,0.0,0.779,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5949,52,1,43,4,3,3,8748.0,2284,6464.0,0.839,3533,73,0.587,0.261,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5950,56,2,46,4,1,3,1438.3,0,1438.3,0.622,4333,84,0.826,0.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5951,54,3,36,2,2,1,5642.0,541,5101.0,0.742,4633,84,0.68,0.096,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5952,47,2,41,6,2,4,10606.0,1713,8893.0,0.899,2694,61,0.906,0.162,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5953,38,3,19,1,2,4,3458.0,321,3137.0,0.586,2256,40,0.29,0.093,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5954,52,5,47,3,1,1,2047.0,665,1382.0,0.605,3452,66,0.692,0.325,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5955,46,1,40,6,2,2,5157.0,1485,3672.0,0.699,4417,77,0.711,0.288,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5956,54,0,36,4,3,2,2708.0,0,2708.0,0.673,2321,45,0.552,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5957,51,2,36,5,3,2,28600.0,0,28600.0,0.506,4336,66,0.61,0.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
5958,47,2,41,3,2,3,4586.0,0,4586.0,0.812,2529,43,0.433,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
5959,49,4,29,6,3,2,1564.0,0,1564.0,1.114,5172,78,0.733,0.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5960,48,4,31,6,6,4,2646.0,1983,663.0,0.7,4727,83,0.804,0.749,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5961,65,0,56,3,3,2,5951.0,2517,3434.0,0.787,4554,83,0.694,0.423,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5962,41,3,30,3,2,0,3460.0,955,2505.0,0.644,3642,69,0.769,0.276,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5963,35,3,25,3,2,3,6510.0,2055,4455.0,1.042,2238,49,0.531,0.316,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5964,42,0,31,3,3,4,2712.0,0,2712.0,0.724,2307,28,0.474,0.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
5965,42,2,30,2,2,3,6414.0,0,6414.0,0.718,708,14,0.4,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5966,36,3,29,5,2,4,12852.0,1945,10907.0,0.659,1606,33,0.941,0.151,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
5967,44,2,36,3,2,3,1880.0,0,1880.0,0.519,2469,34,0.417,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
5968,26,0,13,6,3,2,2585.0,2019,566.0,0.525,2644,40,0.481,0.781,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5969,58,1,47,3,3,3,12151.0,1799,10352.0,1.022,918,14,0.556,0.148,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5970,42,5,37,5,2,3,2541.0,1398,1143.0,0.635,4698,88,0.833,0.55,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5971,59,0,47,5,3,3,26812.0,1491,25321.0,0.679,14838,110,0.642,0.056,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5972,33,3,36,6,3,3,24149.0,1848,22301.0,0.731,2584,66,0.833,0.077,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
5973,40,4,22,3,1,3,34516.0,0,34516.0,0.64,1028,26,0.3,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
5974,46,2,29,1,2,5,17667.0,0,17667.0,0.569,1775,42,0.556,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5975,40,3,28,3,3,2,4642.0,1676,2966.0,0.615,5080,76,0.81,0.361,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
5976,49,4,38,3,3,1,34516.0,1562,32954.0,0.618,14212,100,0.667,0.045,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
5977,57,2,52,5,3,4,12291.0,2289,10002.0,0.685,1683,50,0.471,0.186,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5978,35,3,23,4,3,2,2148.0,1545,603.0,0.682,2167,65,0.512,0.719,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5979,53,1,44,1,6,3,34516.0,831,33685.0,0.727,13247,107,0.754,0.024,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
5980,47,3,36,3,2,3,9683.0,1116,8567.0,0.721,15627,104,0.825,0.115,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5981,58,2,50,3,2,3,12362.0,0,12362.0,0.635,4537,72,0.636,0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
5982,41,3,35,3,3,3,2644.0,1794,850.0,0.863,4081,72,0.8,0.679,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5983,35,3,24,4,1,2,23561.0,864,22697.0,1.373,2447,64,1.0,0.037,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5984,65,0,54,6,5,2,7699.0,1758,5941.0,0.641,5103,62,0.771,0.228,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5985,50,3,40,5,1,4,34516.0,0,34516.0,0.986,1930,36,0.44,0.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
5986,41,5,28,2,3,3,1504.0,970,534.0,0.864,2801,51,1.217,0.645,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5987,46,2,36,5,3,2,19727.0,1785,17942.0,0.572,1245,25,0.786,0.09,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
5988,39,1,30,4,3,3,14135.0,630,13505.0,0.64,13703,99,0.768,0.045,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
5989,49,4,44,4,2,2,2659.0,0,2659.0,0.84,4546,81,0.884,0.0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5990,44,4,25,5,3,2,1602.0,1044,558.0,0.781,5428,85,0.635,0.652,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5991,49,3,41,5,3,2,2406.0,1560,846.0,0.751,1173,32,0.391,0.648,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5992,55,2,41,1,1,1,3591.0,1760,1831.0,0.507,13289,121,0.754,0.49,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
5993,31,1,22,5,1,5,6662.0,0,6662.0,0.934,3264,83,0.766,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5994,47,3,38,1,3,2,31987.0,0,31987.0,0.814,7926,83,0.537,0.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5995,50,0,36,4,3,3,2334.0,707,1627.0,0.561,1386,30,0.5,0.303,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5996,55,5,36,4,2,3,1438.3,0,1438.3,0.571,2244,54,0.929,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5997,40,3,32,3,1,2,1956.0,958,998.0,0.789,4977,76,0.854,0.49,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5998,38,2,33,1,4,4,32938.0,2089,30849.0,0.72,1137,26,0.238,0.063,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5999,47,4,36,3,2,4,11242.0,1561,9681.0,0.829,4246,81,0.8,0.139,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
6000,60,1,52,5,3,2,2486.0,1464,1022.0,0.731,1378,27,0.421,0.589,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6001,40,2,28,5,5,2,14999.0,1123,13876.0,0.539,3441,69,0.468,0.075,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
6002,47,3,42,1,5,3,14897.0,0,14897.0,0.489,2164,53,0.606,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
6003,46,2,38,5,3,6,34516.0,2517,31999.0,0.956,9314,89,0.978,0.073,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
6004,37,1,27,4,1,3,4288.0,2349,1939.0,0.718,2591,57,0.541,0.548,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6005,41,3,32,1,3,3,4697.0,1046,3651.0,0.313,1679,29,0.318,0.223,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6006,46,2,38,6,3,2,34516.0,2165,32351.0,0.837,1672,32,0.524,0.063,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
6007,47,3,34,3,3,3,21359.0,0,21359.0,0.551,2064,63,0.853,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
6008,45,2,36,2,1,3,8103.0,0,8103.0,0.986,5221,82,0.673,0.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
6009,48,2,35,5,2,4,5039.0,0,5039.0,0.757,1390,23,0.769,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
6010,53,3,47,4,1,2,1562.0,751,811.0,0.925,4574,81,0.976,0.481,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6011,43,5,30,1,3,2,3092.0,909,2183.0,0.832,4797,87,0.851,0.294,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6012,49,2,31,6,1,3,2381.0,1603,778.0,0.687,4013,79,0.756,0.673,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6013,57,3,38,4,3,1,12663.0,1028,11635.0,0.791,3297,54,0.688,0.081,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6014,38,2,32,2,3,3,3775.0,0,3775.0,0.581,2031,36,0.385,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6015,30,0,36,5,2,4,4516.0,2252,2264.0,0.889,1819,24,0.846,0.499,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6016,51,2,43,3,1,3,2180.0,1865,315.0,0.748,4348,77,0.51,0.856,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
6017,51,3,45,4,3,4,2420.0,2379,41.0,0.741,4348,86,0.955,0.983,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6018,32,0,36,4,3,3,7200.0,0,7200.0,0.894,3006,83,0.93,0.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
6019,49,4,36,4,1,4,1976.0,1694,282.0,1.054,3675,81,0.841,0.857,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6020,47,2,36,3,3,3,2677.0,1390,1287.0,0.732,2170,63,0.465,0.519,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6021,57,3,51,1,6,1,5859.0,0,5859.0,0.914,8004,82,0.708,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6022,46,2,34,4,3,2,14310.0,694,13616.0,0.558,1254,34,0.478,0.048,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6023,55,1,36,4,2,2,3552.0,2517,1035.0,0.865,2665,36,0.333,0.709,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
6024,44,3,34,3,1,3,34516.0,1543,32973.0,0.774,13967,101,0.712,0.045,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
6025,49,3,45,3,3,0,1638.0,1038,600.0,0.718,4150,70,0.591,0.634,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6026,54,3,42,6,1,0,9256.0,1999,7257.0,0.812,1446,37,0.762,0.216,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6027,46,2,36,4,6,2,2042.0,1359,683.0,0.796,4917,73,0.973,0.666,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6028,36,2,30,6,3,3,16050.0,1480,14570.0,1.326,3215,56,0.806,0.092,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
6029,47,4,36,6,1,4,2178.0,1455,723.0,1.001,5363,76,0.81,0.668,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6030,35,4,31,3,3,4,2933.0,1011,1922.0,0.814,5089,71,0.868,0.345,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6031,42,3,26,2,1,2,5848.0,1481,4367.0,0.711,8417,95,0.462,0.253,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
6032,44,3,36,6,2,4,1713.0,0,1713.0,0.678,3999,66,1.062,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
6033,39,1,29,4,2,2,4323.0,1267,3056.0,1.102,3078,58,0.611,0.293,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
6034,35,3,25,4,3,2,3611.0,2517,1094.0,0.537,2178,45,0.552,0.697,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6035,43,4,39,3,3,3,14881.0,848,14033.0,0.762,1408,23,1.091,0.057,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
6036,46,2,32,6,2,3,3254.0,0,3254.0,0.733,967,24,1.182,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
6037,52,4,44,1,1,3,5721.0,0,5721.0,0.57,4188,79,0.881,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6038,51,2,41,5,3,3,31501.0,1810,29691.0,0.71,3893,81,0.62,0.057,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
6039,56,1,49,5,2,2,34516.0,1091,33425.0,0.64,15274,108,0.714,0.032,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
6040,55,2,50,3,2,0,10916.0,1536,9380.0,1.317,1592,34,1.0,0.141,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
6041,38,3,27,4,1,4,6162.0,943,5219.0,0.484,1527,35,0.207,0.153,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6042,44,3,38,4,3,3,11474.0,1063,10411.0,0.686,3242,74,0.451,0.093,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
6043,50,1,38,2,3,4,2673.0,0,2673.0,1.043,4929,54,0.459,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
6044,35,2,20,6,1,2,2691.0,1935,756.0,0.681,4365,86,0.911,0.719,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6045,41,2,36,6,2,0,27000.0,0,27000.0,0.61,1209,39,0.3,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
6046,53,2,47,3,1,1,7469.0,1294,6175.0,0.869,15212,124,0.746,0.173,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
6047,59,2,46,2,6,2,5218.0,1907,3311.0,0.797,4658,85,0.889,0.365,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6048,39,3,36,4,2,2,34516.0,0,34516.0,0.754,3572,55,0.667,0.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
6049,51,2,36,3,2,2,1858.0,1071,787.0,0.611,4388,66,0.535,0.576,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6050,50,1,45,5,3,4,1652.0,1318,334.0,0.593,4533,69,0.533,0.798,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6051,47,4,28,3,2,4,4012.0,0,4012.0,1.073,2962,60,0.765,0.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6052,40,2,32,4,3,3,29923.0,0,29923.0,0.937,2528,52,0.793,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
6053,41,3,36,5,1,2,5869.0,0,5869.0,0.713,4191,65,0.857,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
6054,45,2,40,3,3,2,2259.0,954,1305.0,0.695,1393,35,0.842,0.422,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
6055,56,1,50,4,3,5,16254.0,1518,14736.0,1.256,2502,55,0.571,0.093,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
6056,49,3,36,6,1,3,22651.0,1085,21566.0,0.81,3915,72,0.674,0.048,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6057,49,2,43,5,2,2,18379.0,999,17380.0,0.466,4122,70,0.707,0.054,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
6058,52,2,44,1,2,2,34516.0,1382,33134.0,0.856,8604,108,0.714,0.04,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
6059,31,1,36,3,1,2,11109.0,2045,9064.0,0.625,13988,92,0.84,0.184,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
6060,62,0,49,4,1,1,1540.0,796,744.0,0.805,3714,56,0.697,0.517,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
6061,40,3,36,1,3,2,11409.0,1658,9751.0,0.989,4677,58,0.706,0.145,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6062,50,1,42,1,1,2,2210.0,1539,671.0,0.843,4937,75,0.974,0.696,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
6063,39,2,31,4,2,3,1438.3,997,441.3,1.867,2583,47,0.958,0.693,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
6064,46,3,27,4,2,3,4964.0,2316,2648.0,0.793,3279,66,0.941,0.467,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
6065,44,4,37,3,3,1,14388.0,2517,11871.0,0.709,7042,85,0.635,0.175,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6066,50,3,36,1,2,3,2473.0,1675,798.0,0.648,4203,73,0.872,0.677,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6067,49,3,30,6,1,2,2536.0,1823,713.0,0.703,1468,23,0.353,0.719,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
6068,46,3,37,6,4,3,1530.0,0,1530.0,0.635,4256,78,0.773,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
6069,34,1,28,4,3,4,2707.0,2036,671.0,0.827,1926,33,0.941,0.752,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6070,47,3,37,2,2,2,2154.0,1628,526.0,0.665,4538,74,0.762,0.756,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6071,55,2,36,2,1,2,6394.0,0,6394.0,0.656,3470,69,0.917,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6072,57,2,36,5,3,2,8224.0,1239,6985.0,0.793,16319,124,0.653,0.151,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6073,32,0,24,3,2,3,4097.0,0,4097.0,0.836,8376,64,0.684,0.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6074,48,2,28,1,3,3,14774.0,2517,12257.0,0.979,8293,63,0.703,0.17,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
6075,38,1,23,4,3,2,22149.0,987,21162.0,1.633,2409,36,0.8,0.045,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
6076,44,3,37,3,2,1,4703.0,1555,3148.0,0.932,4127,89,0.648,0.331,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6077,60,1,48,3,1,3,30655.0,0,30655.0,0.475,3280,78,0.625,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6078,44,3,36,5,1,3,4066.0,1028,3038.0,0.972,3888,77,0.604,0.253,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6079,45,2,36,4,1,1,1785.0,0,1785.0,0.649,4964,82,0.907,0.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6080,42,4,35,3,2,2,18274.0,1623,16651.0,0.681,3886,81,0.8,0.089,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6081,50,2,44,1,2,1,3318.0,2349,969.0,0.883,4905,80,0.739,0.708,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6082,45,4,29,3,2,1,4595.0,1781,2814.0,0.708,3746,68,0.545,0.388,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
6083,43,4,36,2,3,2,19333.0,0,19333.0,0.969,7847,63,0.75,0.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6084,53,2,36,2,2,2,21079.0,1431,19648.0,0.688,13930,96,0.655,0.068,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
6085,45,3,35,6,2,1,18004.0,2517,15487.0,0.569,2030,45,0.452,0.14,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6086,53,2,38,2,3,3,16592.0,1435,15157.0,0.76,7642,89,0.648,0.086,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
